method, obj, restrictions,directeds,rejects,iter,changes, time
1,7446.0,0,3,4,144,52,0.236290931702
2,0.0,0,3,4,144,-1,0.0857670307159
3,0.0,0,3,4,144,-1,0.085648059845
1,7388.0,0,3,4,145,55,0.241662979126
2,0.0,0,3,4,145,-1,0.0889620780945
3,605.5,0,3,4,145,58,0.6211810112
1,7359.0,0,3,4,146,32,0.235486984253
2,0.0,0,3,4,146,-1,0.0813910961151
3,683.5,0,3,4,146,65,0.632438898087
1,7461.0,0,3,4,147,43,0.220548152924
2,0.0,0,3,4,147,-1,0.0846409797668
3,0.0,0,3,4,147,-1,0.0913739204407
1,7378.0,0,3,4,148,45,0.22606086731
2,1581.0,0,3,4,148,63,0.624233961105
3,1582.5,0,3,4,148,54,0.604640960693
1,7396.0,0,3,4,149,27,0.239362955093
2,0.0,0,3,4,149,-1,0.0860619544983
3,1607.0,0,3,4,149,58,0.622587919235
1,7526.0,0,3,4,150,44,0.236993074417
2,0.0,0,3,4,150,-1,0.0844478607178
3,0.0,0,3,4,150,-1,0.0871348381042
1,7410.5,0,3,4,151,40,0.23854804039
2,0.0,0,3,4,151,-1,0.0840649604797
3,0.0,0,3,4,151,-1,0.0848848819733
1,7399.0,0,3,4,152,43,0.239591836929
2,0.0,0,3,4,152,-1,0.0854759216309
3,645.0,0,3,4,152,63,0.605376958847
1,7456.0,0,3,4,153,39,0.238856077194
2,0.0,0,3,4,153,-1,0.0836970806122
3,0.0,0,3,4,153,-1,0.0855810642242
1,7523.0,0,3,4,154,31,0.242993116379
2,0.0,0,3,4,154,-1,0.0885829925537
3,0.0,0,3,4,154,-1,0.0849370956421
1,7436.0,0,3,4,155,48,0.222621917725
2,0.0,0,3,4,155,-1,0.0953938961029
3,0.0,0,3,4,155,-1,0.0863959789276
1,7464.0,0,3,4,156,45,0.223145008087
2,1602.0,0,3,4,156,54,0.62325501442
3,0.0,0,3,4,156,-1,0.0803060531616
1,7363.0,0,3,4,157,32,0.223593950272
2,1567.5,0,3,4,157,49,0.622276067734
3,650.5,0,3,4,157,64,0.610939025879
1,7360.0,0,3,4,158,47,0.236850976944
2,1569.0,0,3,4,158,62,0.601053953171
3,3523.5,0,3,4,158,74,0.610333919525
1,7413.0,0,3,4,159,37,0.22402882576
2,622.0,0,3,4,159,57,0.607470035553
3,0.0,0,3,4,159,-1,0.0818068981171
1,7441.0,0,3,4,160,41,0.241040945053
2,646.0,0,3,4,160,50,0.609467029572
3,0.0,0,3,4,160,-1,0.0813050270081
1,7499.0,0,3,4,161,47,0.238749027252
2,1588.0,0,3,4,161,61,0.605058908463
3,2583.5,0,3,4,161,61,0.61270904541
1,7524.0,0,3,4,162,63,0.220841169357
2,624.0,0,3,4,162,65,0.609963178635
3,0.0,0,3,4,162,-1,0.0796799659729
1,7483.0,0,3,4,163,40,0.238338947296
2,0.0,0,3,4,163,-1,0.0877239704132
3,1615.5,0,3,4,163,60,0.62985086441
1,7310.0,0,3,4,164,36,0.220530033112
2,1592.5,0,3,4,164,61,0.605479001999
3,595.5,0,3,4,164,49,0.603271007538
1,7409.0,0,3,4,165,52,0.238370895386
2,0.0,0,3,4,165,-1,0.0830969810486
3,1622.0,0,3,4,165,63,0.626942873001
1,7381.0,0,3,4,166,46,0.220499038696
2,0.0,0,3,4,166,-1,0.0841171741486
3,0.0,0,3,4,166,-1,0.0933179855347
1,7555.0,0,3,4,167,49,0.224170207977
2,696.5,0,3,4,167,57,0.625676870346
3,0.0,0,3,4,167,-1,0.0852179527283
1,7460.0,0,3,4,168,46,0.223810195923
2,0.0,0,3,4,168,-1,0.0985429286957
3,1580.0,0,3,4,168,55,0.610752105713
1,7459.0,0,3,4,169,55,0.222180843353
2,674.5,0,3,4,169,59,0.613852024078
3,0.0,0,3,4,169,-1,0.0819339752197
1,7422.0,0,3,4,170,22,0.242537021637
2,1588.0,0,3,4,170,64,0.607972145081
3,0.0,0,3,4,170,-1,0.0865309238434
1,7454.0,0,3,4,171,47,0.241436004639
2,2562.5,0,3,4,171,59,0.597553014755
3,0.0,0,3,4,171,-1,0.087249994278
1,7462.0,0,3,4,172,48,0.236906051636
2,617.0,0,3,4,172,65,0.604078054428
3,0.0,0,3,4,172,-1,0.0822260379791
1,7408.5,0,3,4,173,41,0.238933086395
2,0.0,0,3,4,173,-1,0.0849411487579
3,0.0,0,3,4,173,-1,0.0917840003967
1,7302.0,0,3,4,174,48,0.240846157074
2,0.0,0,3,4,174,-1,0.0900158882141
3,630.0,0,3,4,174,64,0.611831188202
1,7450.0,0,3,4,175,40,0.237245082855
2,0.0,0,3,4,175,-1,0.0843448638916
3,0.0,0,3,4,175,-1,0.0949120521545
1,7514.0,0,3,4,176,46,0.240292072296
2,638.5,0,3,4,176,61,0.607044935226
3,0.0,0,3,4,176,-1,0.0913569927216
1,7482.0,0,3,4,177,43,0.236997127533
2,0.0,0,3,4,177,-1,0.0889699459076
3,0.0,0,3,4,177,-1,0.0863990783691
1,7453.0,0,3,4,178,44,0.241039991379
2,0.0,0,3,4,178,-1,0.0848970413208
3,0.0,0,3,4,178,-1,0.0838630199432
1,7366.0,0,3,4,179,48,0.24232006073
2,1594.0,0,3,4,179,59,0.601255893707
3,592.5,0,3,4,179,57,0.62636590004
1,7489.0,0,3,4,180,46,0.221630096436
2,0.0,0,3,4,180,-1,0.0857429504395
3,569.0,0,3,4,180,52,0.609611034393
1,7484.0,0,3,4,181,39,0.241110086441
2,2569.5,0,3,4,181,56,0.601190805435
3,0.0,0,3,4,181,-1,0.0870978832245
1,7438.0,0,3,4,182,48,0.242487192154
2,1617.0,0,3,4,182,60,0.604373931885
3,1548.5,0,3,4,182,54,0.615496873856
1,7451.0,0,3,4,183,25,0.220122098923
2,0.0,0,3,4,183,-1,0.0840041637421
3,0.0,0,3,4,183,-1,0.0882720947266
1,7321.0,0,3,4,184,51,0.222408056259
2,0.0,0,3,4,184,-1,0.101015090942
3,1652.5,0,3,4,184,68,0.601469039917
1,7401.0,0,3,4,185,43,0.239511966705
2,0.0,0,3,4,185,-1,0.0829741954803
3,0.0,0,3,4,185,-1,0.0886270999908
1,7436.0,0,3,4,186,54,0.236091136932
2,0.0,0,3,4,186,-1,0.104421138763
3,0.0,0,3,4,186,-1,0.0958931446075
1,7321.0,0,3,4,187,48,0.223352909088
2,0.0,0,3,4,187,-1,0.0957970619202
3,0.0,0,3,4,187,-1,0.0837910175323
1,7368.0,0,3,4,188,46,0.222332000732
2,0.0,0,3,4,188,-1,0.0836927890778
3,0.0,0,3,4,188,-1,0.0976459980011
1,7401.0,0,3,4,189,42,0.222612142563
2,0.0,0,3,4,189,-1,0.0882890224457
3,1613.0,0,3,4,189,58,0.618584156036
1,7395.0,0,3,4,190,43,0.221694946289
2,0.0,0,3,4,190,-1,0.0869488716125
3,0.0,0,3,4,190,-1,0.0972089767456
1,7393.0,0,3,4,191,52,0.221791028976
2,0.0,0,3,4,191,-1,0.0865681171417
3,686.5,0,3,4,191,60,0.631489038467
1,7461.0,0,3,4,192,55,0.220490932465
2,0.0,0,3,4,192,-1,0.0900819301605
3,0.0,0,3,4,192,-1,0.085746049881
1,7527.0,0,3,4,193,41,0.223345041275
2,0.0,0,3,4,193,-1,0.101839065552
3,1555.5,0,3,4,193,64,0.603687047958
1,7329.0,0,3,4,194,45,0.241180896759
2,618.0,0,3,4,194,48,0.608748912811
3,0.0,0,3,4,194,-1,0.0814847946167
1,7458.0,0,3,4,195,54,0.241532802582
2,659.5,0,3,4,195,71,0.597474813461
3,0.0,0,3,4,195,-1,0.0802190303802
1,7428.0,0,3,4,196,54,0.238076925278
2,662.0,0,3,4,196,51,0.610886096954
3,663.5,0,3,4,196,72,0.62451004982
1,7533.0,0,3,4,197,43,0.220929145813
2,1580.5,0,3,4,197,62,0.603603839874
3,0.0,0,3,4,197,-1,0.088525056839
1,7355.0,0,3,4,198,53,0.242198944092
2,2525.5,0,3,4,198,60,0.603311061859
3,619.0,0,3,4,198,57,0.619459152222
1,7349.0,0,3,4,199,43,0.222208023071
2,0.0,0,3,4,199,-1,0.0814039707184
3,0.0,0,3,4,199,-1,0.0867390632629
1,7335.0,0,3,4,200,50,0.221952199936
2,2552.5,0,3,4,200,60,0.626242160797
3,630.0,0,3,4,200,63,0.604848146439
1,7392.0,0,3,4,201,63,0.236222028732
2,671.5,0,3,4,201,48,0.605992078781
3,0.0,0,3,4,201,-1,0.0859031677246
1,7400.0,0,3,4,202,39,0.236854076385
2,0.0,0,3,4,202,-1,0.087149143219
3,0.0,0,3,4,202,-1,0.0875649452209
1,7378.0,0,3,4,203,50,0.241107940674
2,1661.0,0,3,4,203,62,0.607064962387
3,610.5,0,3,4,203,71,0.622527122498
1,7469.0,0,3,4,204,48,0.219988822937
2,0.0,0,3,4,204,-1,0.0815379619598
3,0.0,0,3,4,204,-1,0.0836570262909
1,7414.0,0,3,4,205,34,0.223936080933
2,0.0,0,3,4,205,-1,0.0971689224243
3,1582.0,0,3,4,205,65,0.613121986389
1,7411.0,0,3,4,206,39,0.23929309845
2,0.0,0,3,4,206,-1,0.0849089622498
3,2533.5,0,3,4,206,61,0.60257601738
1,7286.0,0,3,4,207,46,0.23988699913
2,0.0,0,3,4,207,-1,0.0831308364868
3,0.0,0,3,4,207,-1,0.0867698192596
1,7341.0,0,3,4,208,55,0.243791103363
2,0.0,0,3,4,208,-1,0.0887110233307
3,0.0,0,3,4,208,-1,0.0888130664825
1,7474.0,0,3,4,209,48,0.222749948502
2,0.0,0,3,4,209,-1,0.0928139686584
3,0.0,0,3,4,209,-1,0.0880770683289
1,7374.0,0,3,4,210,54,0.222734928131
2,0.0,0,3,4,210,-1,0.097519159317
3,1602.5,0,3,4,210,65,0.61234998703
1,7358.0,0,3,4,211,47,0.221333026886
2,0.0,0,3,4,211,-1,0.0881288051605
3,1650.0,0,3,4,211,61,0.612030982971
1,7408.0,0,3,4,212,41,0.240958213806
2,0.0,0,3,4,212,-1,0.0831801891327
3,0.0,0,3,4,212,-1,0.0919599533081
1,7442.0,0,3,4,213,49,0.223284006119
2,2565.5,0,3,4,213,59,0.61080789566
3,1600.0,0,3,4,213,62,0.611699104309
1,7312.5,0,3,4,214,46,0.234353065491
2,0.0,0,3,4,214,-1,0.0840020179749
3,1581.5,0,3,4,214,61,0.63142490387
1,7356.0,0,3,4,215,31,0.220949172974
2,0.0,0,3,4,215,-1,0.0815091133118
3,0.0,0,3,4,215,-1,0.0907719135284
1,7428.0,0,3,4,216,40,0.22521686554
2,0.0,0,3,4,216,-1,0.0859439373016
3,0.0,0,3,4,216,-1,0.10453915596
1,7515.0,0,3,4,217,44,0.221740961075
2,592.5,0,3,4,217,60,0.603008985519
3,625.5,0,3,4,217,48,0.624480009079
1,7458.5,0,3,4,218,45,0.221328020096
2,0.0,0,3,4,218,-1,0.0818021297455
3,0.0,0,3,4,218,-1,0.0887880325317
1,7469.0,0,3,4,219,29,0.222238063812
2,0.0,0,3,4,219,-1,0.0991840362549
3,1581.0,0,3,4,219,49,0.602406978607
1,7364.0,0,3,4,220,51,0.240689992905
2,0.0,0,3,4,220,-1,0.0863161087036
3,0.0,0,3,4,220,-1,0.0920708179474
1,7453.0,0,3,4,221,32,0.223618984222
2,0.0,0,3,4,221,-1,0.098445892334
3,2551.0,0,3,4,221,63,0.609143972397
1,7489.0,0,3,4,222,44,0.239740133286
2,0.0,0,3,4,222,-1,0.0856251716614
3,1557.5,0,3,4,222,51,0.621171951294
1,7363.0,0,3,4,223,48,0.238151073456
2,2572.5,0,3,4,223,55,0.611629962921
3,1618.0,0,3,4,223,65,0.621567964554
1,7401.0,0,3,4,224,33,0.220819950104
2,0.0,0,3,4,224,-1,0.0870449542999
3,0.0,0,3,4,224,-1,0.086984872818
1,7417.0,0,3,4,225,38,0.224224090576
2,0.0,0,3,4,225,-1,0.0935969352722
3,646.0,0,3,4,225,65,0.613770008087
1,7486.0,0,3,4,226,34,0.241438865662
2,1565.0,0,3,4,226,61,0.606425046921
3,0.0,0,3,4,226,-1,0.0881989002228
1,7320.0,0,3,4,227,56,0.241847038269
2,1597.0,0,3,4,227,63,0.608915090561
3,1598.0,0,3,4,227,54,0.618554830551
1,7420.0,0,3,4,228,50,0.219894886017
2,0.0,0,3,4,228,-1,0.0790321826935
3,0.0,0,3,4,228,-1,0.0863928794861
1,7429.0,0,3,4,229,30,0.222613096237
2,0.0,0,3,4,229,-1,0.0998651981354
3,0.0,0,3,4,229,-1,0.0908739566803
1,7419.0,0,3,4,230,48,0.223960161209
2,0.0,0,3,4,230,-1,0.0936939716339
3,590.0,0,3,4,230,55,0.621495008469
1,7326.0,0,3,4,231,50,0.221489906311
2,1585.5,0,3,4,231,55,0.613071918488
3,1589.5,0,3,4,231,54,0.610714197159
1,7489.0,0,3,4,232,49,0.238259077072
2,0.0,0,3,4,232,-1,0.0869810581207
3,0.0,0,3,4,232,-1,0.0829360485077
1,7413.5,0,3,4,233,31,0.240077018738
2,0.0,0,3,4,233,-1,0.0812149047852
3,0.0,0,3,4,233,-1,0.0846691131592
1,7490.0,0,3,4,234,51,0.241755962372
2,0.0,0,3,4,234,-1,0.0842640399933
3,0.0,0,3,4,234,-1,0.0899450778961
1,7280.0,0,3,4,235,47,0.222870111465
2,0.0,0,3,4,235,-1,0.101917982101
3,3526.0,0,3,4,235,63,0.600467920303
1,7367.0,0,3,4,236,31,0.241832971573
2,2593.0,0,3,4,236,60,0.614943027496
3,642.0,0,3,4,236,63,0.620903968811
1,7409.0,0,3,4,237,40,0.222595930099
2,0.0,0,3,4,237,-1,0.0928931236267
3,0.0,0,3,4,237,-1,0.0893650054932
1,7476.0,0,3,4,238,55,0.224660873413
2,0.0,0,3,4,238,-1,0.0991318225861
3,0.0,0,3,4,238,-1,0.0937221050262
1,7431.0,0,3,4,239,46,0.223141908646
2,0.0,0,3,4,239,-1,0.0830888748169
3,0.0,0,3,4,239,-1,0.100154161453
1,7377.0,0,3,4,240,41,0.223290920258
2,0.0,0,3,4,240,-1,0.0815410614014
3,0.0,0,3,4,240,-1,0.0939359664917
1,7310.0,0,3,4,241,36,0.235332012177
2,0.0,0,3,4,241,-1,0.0832788944244
3,0.0,0,3,4,241,-1,0.0864689350128
1,7394.0,0,3,4,242,51,0.23810005188
2,1605.5,0,3,4,242,65,0.60317492485
3,0.0,0,3,4,242,-1,0.0813798904419
1,7399.0,0,3,4,243,47,0.236880064011
2,0.0,0,3,4,243,-1,0.0828740596771
3,3550.0,0,3,4,243,61,0.630933046341
1,7500.0,0,3,4,244,46,0.221524000168
2,0.0,0,3,4,244,-1,0.0815908908844
3,612.5,0,3,4,244,50,0.604201078415
1,7354.0,0,3,4,245,44,0.240837097168
2,1582.5,0,3,4,245,59,0.601301908493
3,1594.0,0,3,4,245,55,0.624881982803
1,7391.0,0,3,4,246,46,0.22111415863
2,0.0,0,3,4,246,-1,0.0846860408783
3,2567.5,0,3,4,246,50,0.603882074356
1,7325.0,0,3,4,247,28,0.241973876953
2,2535.5,0,3,4,247,50,0.601239919662
3,0.0,0,3,4,247,-1,0.0832500457764
1,7232.0,0,3,4,248,36,0.242424964905
2,0.0,0,3,4,248,-1,0.0869538784027
3,0.0,0,3,4,248,-1,0.0899341106415
1,7341.0,0,3,4,249,41,0.241991996765
2,0.0,0,3,4,249,-1,0.0837180614471
3,3547.0,0,3,4,249,62,0.604341983795
1,7297.0,0,3,4,250,55,0.24032998085
2,1558.0,0,3,4,250,67,0.601681947708
3,0.0,0,3,4,250,-1,0.0867807865143
1,7473.5,0,3,4,251,51,0.237195014954
2,0.0,0,3,4,251,-1,0.0857760906219
3,639.5,0,3,4,251,48,0.624189853668
1,7469.0,0,3,4,252,49,0.22168302536
2,685.0,0,3,4,252,60,0.610007047653
3,0.0,0,3,4,252,-1,0.0844080448151
1,7492.0,0,3,4,253,51,0.24286699295
2,0.0,0,3,4,253,-1,0.0889720916748
3,3526.5,0,3,4,253,73,0.599032878876
1,7438.0,0,3,4,254,49,0.239618778229
2,2556.0,0,3,4,254,60,0.595525979996
3,1594.5,0,3,4,254,51,0.615735054016
1,7491.0,0,3,4,255,37,0.220428943634
2,584.5,0,3,4,255,50,0.598073959351
3,0.0,0,3,4,255,-1,0.0834710597992
1,7462.0,0,3,4,256,45,0.243005037308
2,0.0,0,3,4,256,-1,0.0834560394287
3,0.0,0,3,4,256,-1,0.09161901474
1,7472.0,0,3,4,257,53,0.240759849548
2,0.0,0,3,4,257,-1,0.0820701122284
3,0.0,0,3,4,257,-1,0.092395067215
1,7476.0,0,3,4,258,39,0.221538066864
2,2567.5,0,3,4,258,59,0.61318898201
3,1594.5,0,3,4,258,56,0.621495008469
1,7407.0,0,3,4,259,30,0.235919952393
2,0.0,0,3,4,259,-1,0.0806109905243
3,1562.5,0,3,4,259,63,0.633930921555
1,7450.0,0,3,4,260,42,0.221445083618
2,0.0,0,3,4,260,-1,0.0832340717316
3,1624.5,0,3,4,260,56,0.604582071304
1,7372.0,0,3,4,261,42,0.240173101425
2,0.0,0,3,4,261,-1,0.0866060256958
3,0.0,0,3,4,261,-1,0.0868802070618
1,7430.0,0,3,4,262,54,0.221978902817
2,0.0,0,3,4,262,-1,0.099828004837
3,651.5,0,3,4,262,70,0.616830825806
1,7332.0,0,3,4,263,41,0.241965055466
2,0.0,0,3,4,263,-1,0.0836820602417
3,0.0,0,3,4,263,-1,0.0895202159882
1,7305.0,0,3,4,264,37,0.222633123398
2,0.0,0,3,4,264,-1,0.0995891094208
3,0.0,0,3,4,264,-1,0.0842878818512
1,7439.0,0,3,4,265,44,0.221565961838
2,1653.5,0,3,4,265,55,0.619385004044
3,1596.0,0,3,4,265,53,0.598924160004
1,7488.0,0,3,4,266,26,0.238116025925
2,0.0,0,3,4,266,-1,0.0836379528046
3,0.0,0,3,4,266,-1,0.0845279693604
1,7406.0,0,3,4,267,39,0.243603944778
2,0.0,0,3,4,267,-1,0.0854041576385
3,655.5,0,3,4,267,55,0.595040082932
1,7428.0,0,3,4,268,49,0.237649202347
2,0.0,0,3,4,268,-1,0.0833821296692
3,1619.5,0,3,4,268,63,0.609169960022
1,7496.0,0,3,4,269,45,0.234364032745
2,0.0,0,3,4,269,-1,0.0893571376801
3,608.5,0,3,4,269,56,0.62963104248
1,7477.0,0,3,4,270,50,0.222349882126
2,0.0,0,3,4,270,-1,0.0798578262329
3,609.0,0,3,4,270,62,0.607203006744
1,7352.0,0,3,4,271,54,0.241183996201
2,0.0,0,3,4,271,-1,0.0838730335236
3,0.0,0,3,4,271,-1,0.0874478816986
1,7457.0,0,3,4,272,44,0.223273992538
2,0.0,0,3,4,272,-1,0.0926778316498
3,0.0,0,3,4,272,-1,0.0851559638977
1,7498.0,0,3,4,273,49,0.222968101501
2,0.0,0,3,4,273,-1,0.0944380760193
3,0.0,0,3,4,273,-1,0.0823249816895
1,7485.0,0,3,4,274,31,0.222053050995
2,0.0,0,3,4,274,-1,0.0814640522003
3,2582.5,0,3,4,274,49,0.61757183075
1,7432.0,0,3,4,275,53,0.221390008926
2,599.5,0,3,4,275,64,0.617241859436
3,2553.0,0,3,4,275,56,0.600557088852
1,7384.0,0,3,4,276,39,0.239229917526
2,636.5,0,3,4,276,55,0.605673074722
3,0.0,0,3,4,276,-1,0.0874829292297
1,7472.0,0,3,4,277,47,0.238798141479
2,1585.5,0,3,4,277,45,0.60578417778
3,0.0,0,3,4,277,-1,0.08744597435
1,7456.0,0,3,4,278,44,0.237474918365
2,1605.5,0,3,4,278,57,0.605027198792
3,0.0,0,3,4,278,-1,0.0838539600372
1,7422.0,0,3,4,279,48,0.236742019653
2,0.0,0,3,4,279,-1,0.0886421203613
3,0.0,0,3,4,279,-1,0.0872299671173
1,7483.0,0,3,4,280,53,0.240509033203
2,0.0,0,3,4,280,-1,0.0871422290802
3,0.0,0,3,4,280,-1,0.0887770652771
1,7421.0,0,3,4,281,40,0.24068903923
2,0.0,0,3,4,281,-1,0.085953950882
3,0.0,0,3,4,281,-1,0.0889739990234
1,7491.0,0,3,4,282,57,0.222723960876
2,0.0,0,3,4,282,-1,0.102746009827
3,0.0,0,3,4,282,-1,0.0865390300751
1,7302.0,0,3,4,283,29,0.2245221138
2,0.0,0,3,4,283,-1,0.094841003418
3,0.0,0,3,4,283,-1,0.0884840488434
1,7407.0,0,3,4,284,49,0.221050024033
2,615.0,0,3,4,284,59,0.630744934082
3,0.0,0,3,4,284,-1,0.0828638076782
1,7403.0,0,3,4,285,47,0.223133802414
2,0.0,0,3,4,285,-1,0.0834000110626
3,0.0,0,3,4,285,-1,0.104468822479
1,7559.0,0,3,4,286,42,0.224225997925
2,1582.0,0,3,4,286,51,0.603222846985
3,2524.5,0,3,4,286,53,0.62451505661
1,7395.0,0,3,4,287,52,0.222223997116
2,0.0,0,3,4,287,-1,0.0861949920654
3,0.0,0,3,4,287,-1,0.0978851318359
1,7412.0,0,3,4,288,51,0.223251104355
2,0.0,0,3,4,288,-1,0.0842130184174
3,2533.0,0,3,4,288,67,0.625798940659
1,7408.5,0,3,4,289,46,0.221746921539
2,0.0,0,3,4,289,-1,0.0846409797668
3,611.0,0,3,4,289,60,0.629945039749
1,7381.0,0,3,4,290,51,0.221477031708
2,0.0,0,3,4,290,-1,0.0843288898468
3,0.0,0,3,4,290,-1,0.0983419418335
1,7493.0,0,3,4,291,59,0.223977088928
2,0.0,0,3,4,291,-1,0.086354970932
3,2548.0,0,3,4,291,67,0.627803087234
1,7511.0,0,3,4,292,38,0.220654964447
2,1622.5,0,3,4,292,47,0.609349012375
3,0.0,0,3,4,292,-1,0.0844461917877
1,7412.0,0,3,4,293,55,0.241410017014
2,0.0,0,3,4,293,-1,0.0887291431427
3,597.5,0,3,4,293,49,0.613964080811
1,7528.0,0,3,4,294,41,0.237007141113
2,0.0,0,3,4,294,-1,0.0843019485474
3,1675.5,0,3,4,294,62,0.636860847473
1,7477.0,0,3,4,295,42,0.220669031143
2,640.0,0,3,4,295,41,0.597479104996
3,1573.0,0,3,4,295,55,0.609179973602
1,7421.0,0,3,4,296,41,0.236688137054
2,0.0,0,3,4,296,-1,0.0820899009705
3,0.0,0,3,4,296,-1,0.0929338932037
1,7426.0,0,3,4,297,37,0.240060091019
2,0.0,0,3,4,297,-1,0.0825290679932
3,638.0,0,3,4,297,67,0.608149051666
1,7380.0,0,3,4,298,42,0.237221002579
2,0.0,0,3,4,298,-1,0.0847659111023
3,0.0,0,3,4,298,-1,0.0890369415283
1,7318.0,0,3,4,299,47,0.241170883179
2,0.0,0,3,4,299,-1,0.0794148445129
3,1620.5,0,3,4,299,62,0.605429172516
1,7497.5,0,4,0,0,47,0.235040187836
2,0.0,0,4,0,0,-1,0.0828919410706
3,0.0,0,4,0,0,-1,0.0933730602264
1,7491.0,0,4,0,1,47,0.23944401741
2,0.0,0,4,0,1,-1,0.0839898586273
3,1580.5,0,4,0,1,62,0.611684083939
1,7348.0,0,4,0,2,47,0.235235929489
2,687.0,0,4,0,2,55,0.603837013245
3,0.0,0,4,0,2,-1,0.0855989456177
1,7359.0,0,4,0,3,28,0.239092111588
2,649.5,0,4,0,3,52,0.602146863937
3,0.0,0,4,0,3,-1,0.0828969478607
1,7345.5,0,4,0,4,51,0.238072872162
2,0.0,0,4,0,4,-1,0.0835928916931
3,661.0,0,4,0,4,55,0.627444028854
1,7458.0,0,4,0,5,35,0.220607042313
2,739.5,0,4,0,5,50,0.598404884338
3,0.0,0,4,0,5,-1,0.0825328826904
1,7473.0,0,4,0,6,41,0.242125988007
2,0.0,0,4,0,6,-1,0.0897579193115
3,582.0,0,4,0,6,56,0.602602005005
1,7566.0,0,4,0,7,49,0.23783493042
2,4516.0,0,4,0,7,58,0.60076212883
3,0.0,0,4,0,7,-1,0.0897510051727
1,7409.0,0,4,0,8,39,0.236709117889
2,1629.5,0,4,0,8,63,0.610838890076
3,0.0,0,4,0,8,-1,0.0829479694366
1,7406.0,0,4,0,9,45,0.240279912949
2,0.0,0,4,0,9,-1,0.0861089229584
3,0.0,0,4,0,9,-1,0.0867800712585
1,7472.0,0,4,0,10,41,0.240113973618
2,1608.5,0,4,0,10,63,0.601328849792
3,0.0,0,4,0,10,-1,0.0807859897614
1,7540.0,0,4,0,11,48,0.239340782166
2,0.0,0,4,0,11,-1,0.0841891765594
3,1559.5,0,4,0,11,56,0.630225896835
1,7416.0,0,4,0,12,47,0.221493959427
2,0.0,0,4,0,12,-1,0.0851509571075
3,1629.5,0,4,0,12,63,0.609621047974
1,7392.0,0,4,0,13,47,0.239707231522
2,1621.0,0,4,0,13,67,0.596637010574
3,689.0,0,4,0,13,53,0.627903938293
1,7450.0,0,4,0,14,45,0.219796895981
2,0.0,0,4,0,14,-1,0.0798299312592
3,0.0,0,4,0,14,-1,0.089565038681
1,7455.0,0,4,0,15,41,0.220654964447
2,1633.5,0,4,0,15,49,0.619215011597
3,0.0,0,4,0,15,-1,0.0798501968384
1,7525.0,0,4,0,16,46,0.222331047058
2,0.0,0,4,0,16,-1,0.101459980011
3,639.5,0,4,0,16,46,0.60001707077
1,7513.0,0,4,0,17,22,0.22092294693
2,1577.0,0,4,0,17,64,0.614968061447
3,1672.5,0,4,0,17,42,0.611530065536
1,7489.0,0,4,0,18,51,0.235973119736
2,0.0,0,4,0,18,-1,0.0858011245728
3,0.0,0,4,0,18,-1,0.0853841304779
1,7413.0,0,4,0,19,48,0.239415168762
2,0.0,0,4,0,19,-1,0.0814850330353
3,3530.0,0,4,0,19,61,0.614808082581
1,7381.0,0,4,0,20,37,0.236153125763
2,0.0,0,4,0,20,-1,0.0909039974213
3,0.0,0,4,0,20,-1,0.0908811092377
1,7334.0,0,4,0,21,44,0.239511013031
2,1568.5,0,4,0,21,50,0.597419977188
3,0.0,0,4,0,21,-1,0.0903539657593
1,7345.0,0,4,0,22,20,0.238422870636
2,0.0,0,4,0,22,-1,0.0822811126709
3,0.0,0,4,0,22,-1,0.091460943222
1,7425.0,0,4,0,23,51,0.239923000336
2,1611.5,0,4,0,23,55,0.607286930084
3,1607.0,0,4,0,23,60,0.620842933655
1,7437.0,0,4,0,24,39,0.221298933029
2,0.0,0,4,0,24,-1,0.0800459384918
3,1649.0,0,4,0,24,59,0.628340005875
1,7370.0,0,4,0,25,31,0.220367193222
2,0.0,0,4,0,25,-1,0.0856249332428
3,1608.5,0,4,0,25,53,0.623079061508
1,7552.0,0,4,0,26,40,0.219717025757
2,1672.0,0,4,0,26,48,0.598349809647
3,0.0,0,4,0,26,-1,0.0841488838196
1,7454.0,0,4,0,27,38,0.234398841858
2,0.0,0,4,0,27,-1,0.0913589000702
3,0.0,0,4,0,27,-1,0.0855309963226
1,7487.0,0,4,0,28,40,0.237996101379
2,0.0,0,4,0,28,-1,0.082937002182
3,2550.5,0,4,0,28,50,0.608891010284
1,7411.0,0,4,0,29,50,0.233923912048
2,0.0,0,4,0,29,-1,0.0847849845886
3,0.0,0,4,0,29,-1,0.0900681018829
1,7582.0,0,4,0,30,47,0.23638010025
2,0.0,0,4,0,30,-1,0.0887308120728
3,610.5,0,4,0,30,54,0.611526966095
1,7392.0,0,4,0,31,44,0.231575012207
2,0.0,0,4,0,31,-1,0.0893380641937
3,0.0,0,4,0,31,-1,0.0857260227203
1,7288.0,0,4,0,32,62,0.236258029938
2,0.0,0,4,0,32,-1,0.0820529460907
3,2526.0,0,4,0,32,57,0.612452983856
1,7494.0,0,4,0,33,46,0.232467889786
2,0.0,0,4,0,33,-1,0.0856690406799
3,0.0,0,4,0,33,-1,0.0886340141296
1,7382.0,0,4,0,34,37,0.236415147781
2,0.0,0,4,0,34,-1,0.0866930484772
3,2556.0,0,4,0,34,53,0.636431932449
1,7390.0,0,4,0,35,37,0.223209857941
2,2612.5,0,4,0,35,72,0.61635684967
