method, obj, restrictions,directeds,rejects,iter,changes, time
3,0.0,1,4,4,8,-1,0.0978591442108
1,2170.5,1,4,4,9,147,0.224883079529
2,0.0,1,4,4,9,-1,0.0841419696808
3,0.0,1,4,4,9,-1,0.0952641963959
1,2137.5,2,0,0,0,145,0.223226070404
2,0.0,2,0,0,0,-1,0.0813159942627
3,0.0,2,0,0,0,-1,0.082535982132
1,2137.5,2,0,0,1,145,0.241240024567
2,0.0,2,0,0,1,-1,0.0840990543365
3,719.0,2,0,0,1,83,0.63047003746
1,2135.5,2,0,0,2,146,0.223675966263
2,0.0,2,0,0,2,-1,0.0855071544647
3,0.0,2,0,0,2,-1,0.0895690917969
1,2137.5,2,0,0,3,145,0.225924015045
2,713.0,2,0,0,3,91,0.623606204987
3,0.0,2,0,0,3,-1,0.0880448818207
1,2137.5,2,0,0,4,145,0.224416017532
2,737.0,2,0,0,4,75,0.620157003403
3,0.0,2,0,0,4,-1,0.0899431705475
1,2137.5,2,0,0,5,145,0.225760936737
2,0.0,2,0,0,5,-1,0.101138114929
3,732.5,2,0,0,5,74,0.619807004929
1,2137.5,2,0,0,6,145,0.245105981827
2,0.0,2,0,0,6,-1,0.0884799957275
3,0.0,2,0,0,6,-1,0.0844099521637
1,2137.5,2,0,0,7,145,0.225325107574
2,0.0,2,0,0,7,-1,0.0940840244293
3,0.0,2,0,0,7,-1,0.0838959217072
1,2137.5,2,0,0,8,145,0.226873159409
2,0.0,2,0,0,8,-1,0.089751958847
3,0.0,2,0,0,8,-1,0.102161884308
1,2137.5,2,0,0,9,145,0.225218057632
2,0.0,2,0,0,9,-1,0.0882561206818
3,0.0,2,0,0,9,-1,0.10097193718
1,2130.5,2,0,1,0,144,0.226615190506
2,0.0,2,0,1,0,-1,0.0822908878326
3,0.0,2,0,1,0,-1,0.0845549106598
1,2137.5,2,0,1,1,145,0.238276958466
2,716.0,2,0,1,1,80,0.605216026306
3,0.0,2,0,1,1,-1,0.087354183197
1,2137.5,2,0,1,2,145,0.239995002747
2,0.0,2,0,1,2,-1,0.0867030620575
3,721.0,2,0,1,2,79,0.622976064682
1,2137.5,2,0,1,3,145,0.224504947662
2,712.0,2,0,1,3,81,0.605703115463
3,0.0,2,0,1,3,-1,0.0837688446045
1,2137.5,2,0,1,4,145,0.24573802948
2,0.0,2,0,1,4,-1,0.0813050270081
3,0.0,2,0,1,4,-1,0.0849161148071
1,2137.5,2,0,1,5,145,0.22379899025
2,723.0,2,0,1,5,89,0.628977775574
3,0.0,2,0,1,5,-1,0.0852830410004
1,2137.5,2,0,1,6,145,0.24575304985
2,0.0,2,0,1,6,-1,0.0863149166107
3,0.0,2,0,1,6,-1,0.0824460983276
1,2137.5,2,0,1,7,145,0.223473072052
2,0.0,2,0,1,7,-1,0.0925631523132
3,0.0,2,0,1,7,-1,0.0849919319153
1,2150.5,2,0,1,8,146,0.2262570858
2,0.0,2,0,1,8,-1,0.0951540470123
3,723.0,2,0,1,8,82,0.610377073288
1,2137.5,2,0,1,9,145,0.225883960724
2,0.0,2,0,1,9,-1,0.0991170406342
3,0.0,2,0,1,9,-1,0.0832140445709
1,2137.5,2,0,2,0,145,0.22327208519
2,715.0,2,0,2,0,79,0.616968870163
3,0.0,2,0,2,0,-1,0.0949440002441
1,2137.5,2,0,2,1,145,0.225270986557
2,0.0,2,0,2,1,-1,0.100944042206
3,0.0,2,0,2,1,-1,0.083459854126
1,2137.5,2,0,2,2,145,0.222658872604
2,0.0,2,0,2,2,-1,0.0971441268921
3,0.0,2,0,2,2,-1,0.0891010761261
1,2158.5,2,0,2,3,146,0.223636865616
2,0.0,2,0,2,3,-1,0.0849759578705
3,0.0,2,0,2,3,-1,0.098738193512
1,2137.5,2,0,2,4,145,0.224237203598
2,0.0,2,0,2,4,-1,0.0840699672699
3,0.0,2,0,2,4,-1,0.0809409618378
1,2137.5,2,0,2,5,145,0.239058971405
2,0.0,2,0,2,5,-1,0.0867218971252
3,713.0,2,0,2,5,78,0.623610019684
1,2142.5,2,0,2,6,144,0.225836038589
2,715.0,2,0,2,6,74,0.612108945847
3,0.0,2,0,2,6,-1,0.0883238315582
1,2137.5,2,0,2,7,145,0.241813898087
2,0.0,2,0,2,7,-1,0.0811159610748
3,0.0,2,0,2,7,-1,0.0818378925323
1,2137.5,2,0,2,8,145,0.245594024658
2,0.0,2,0,2,8,-1,0.083044052124
3,0.0,2,0,2,8,-1,0.087751865387
1,2137.5,2,0,2,9,145,0.228862047195
2,0.0,2,0,2,9,-1,0.105543136597
3,0.0,2,0,2,9,-1,0.0862009525299
1,2137.5,2,0,3,0,145,0.226290941238
2,707.0,2,0,3,0,74,0.609987020493
3,0.0,2,0,3,0,-1,0.0826740264893
1,2137.5,2,0,3,1,145,0.227255821228
2,0.0,2,0,3,1,-1,0.100259065628
3,0.0,2,0,3,1,-1,0.0869011878967
1,2137.5,2,0,3,2,145,0.224280834198
2,706.0,2,0,3,2,73,0.628305196762
3,0.0,2,0,3,2,-1,0.0912818908691
1,2137.5,2,0,3,3,145,0.226562023163
2,0.0,2,0,3,3,-1,0.099356174469
3,0.0,2,0,3,3,-1,0.0810079574585
1,2137.5,2,0,3,4,145,0.224948883057
2,0.0,2,0,3,4,-1,0.0866041183472
3,0.0,2,0,3,4,-1,0.0998630523682
1,2137.5,2,0,3,5,145,0.225610971451
2,0.0,2,0,3,5,-1,0.0883600711823
3,0.0,2,0,3,5,-1,0.0860149860382
1,2137.5,2,0,3,6,145,0.236974954605
2,0.0,2,0,3,6,-1,0.0819611549377
3,713.0,2,0,3,6,82,0.626848936081
1,2137.5,2,0,3,7,145,0.224174976349
2,708.0,2,0,3,7,83,0.620669841766
3,0.0,2,0,3,7,-1,0.0822601318359
1,2135.5,2,0,3,8,145,0.245476007462
2,0.0,2,0,3,8,-1,0.0795631408691
3,0.0,2,0,3,8,-1,0.085088968277
1,2137.5,2,0,3,9,145,0.248753070831
2,738.0,2,0,3,9,79,0.61109995842
3,0.0,2,0,3,9,-1,0.0870490074158
1,2137.5,2,0,4,0,145,0.245476961136
2,732.0,2,0,4,0,88,0.604573011398
3,0.0,2,0,4,0,-1,0.0902259349823
1,2137.5,2,0,4,1,145,0.240838050842
2,0.0,2,0,4,1,-1,0.0880460739136
3,0.0,2,0,4,1,-1,0.0850880146027
1,2137.5,2,0,4,2,145,0.24362206459
2,0.0,2,0,4,2,-1,0.090126991272
3,0.0,2,0,4,2,-1,0.0812828540802
1,2137.5,2,0,4,3,145,0.245874166489
2,722.0,2,0,4,3,88,0.604351043701
3,0.0,2,0,4,3,-1,0.0887010097504
1,2137.5,2,0,4,4,145,0.243674993515
2,715.0,2,0,4,4,84,0.607023000717
3,0.0,2,0,4,4,-1,0.0803010463715
1,2137.5,2,0,4,5,145,0.241495132446
2,0.0,2,0,4,5,-1,0.0864930152893
3,0.0,2,0,4,5,-1,0.0796940326691
1,2137.5,2,0,4,6,145,0.244759082794
2,712.0,2,0,4,6,91,0.605451822281
3,0.0,2,0,4,6,-1,0.0863800048828
1,2137.5,2,0,4,7,145,0.239217042923
2,0.0,2,0,4,7,-1,0.0849809646606
3,0.0,2,0,4,7,-1,0.0867650508881
1,2137.5,2,0,4,8,145,0.242500066757
2,0.0,2,0,4,8,-1,0.0831758975983
3,0.0,2,0,4,8,-1,0.0843200683594
1,2137.5,2,0,4,9,145,0.244962930679
2,0.0,2,0,4,9,-1,0.0811629295349
3,0.0,2,0,4,9,-1,0.0860869884491
1,2192.0,2,1,0,0,145,0.224870920181
2,0.0,2,1,0,0,-1,0.09903216362
3,0.0,2,1,0,0,-1,0.0825929641724
1,2147.5,2,1,0,1,146,0.224072217941
2,0.0,2,1,0,1,-1,0.101672887802
3,0.0,2,1,0,1,-1,0.0829191207886
1,2133.0,2,1,0,2,145,0.223461151123
2,0.0,2,1,0,2,-1,0.0856277942657
3,0.0,2,1,0,2,-1,0.100429058075
1,2143.5,2,1,0,3,146,0.222617864609
2,721.0,2,1,0,3,78,0.610766887665
3,0.0,2,1,0,3,-1,0.0856962203979
1,2148.5,2,1,0,4,146,0.235833883286
2,0.0,2,1,0,4,-1,0.0873529911041
3,0.0,2,1,0,4,-1,0.0827438831329
1,2144.5,2,1,0,5,146,0.23889708519
2,0.0,2,1,0,5,-1,0.0821449756622
3,0.0,2,1,0,5,-1,0.0815448760986
1,2142.5,2,1,0,6,147,0.24342417717
2,0.0,2,1,0,6,-1,0.0796239376068
3,0.0,2,1,0,6,-1,0.088299036026
1,2148.5,2,1,0,7,145,0.243407964706
2,0.0,2,1,0,7,-1,0.0825128555298
3,0.0,2,1,0,7,-1,0.0841219425201
1,2143.5,2,1,0,8,145,0.223866224289
2,0.0,2,1,0,8,-1,0.0932669639587
3,0.0,2,1,0,8,-1,0.0848858356476
1,2139.5,2,1,0,9,145,0.223169088364
2,0.0,2,1,0,9,-1,0.0936770439148
3,0.0,2,1,0,9,-1,0.089940071106
1,2148.5,2,1,1,0,146,0.223437070847
2,0.0,2,1,1,0,-1,0.0874540805817
3,0.0,2,1,1,0,-1,0.106822013855
1,2126.5,2,1,1,1,146,0.225120782852
2,1712.0,2,1,1,1,89,0.599563121796
3,0.0,2,1,1,1,-1,0.0803020000458
1,2197.0,2,1,1,2,145,0.23844909668
2,0.0,2,1,1,2,-1,0.0824379920959
3,714.0,2,1,1,2,88,0.629421949387
1,2145.5,2,1,1,3,146,0.224406957626
2,0.0,2,1,1,3,-1,0.0853259563446
3,0.0,2,1,1,3,-1,0.0889599323273
1,2167.5,2,1,1,4,147,0.222424983978
2,0.0,2,1,1,4,-1,0.0988798141479
3,0.0,2,1,1,4,-1,0.0825369358063
1,2149.5,2,1,1,5,146,0.223128795624
2,0.0,2,1,1,5,-1,0.0798380374908
3,0.0,2,1,1,5,-1,0.0993847846985
1,2216.0,2,1,1,6,145,0.223074197769
2,0.0,2,1,1,6,-1,0.083389043808
3,0.0,2,1,1,6,-1,0.0979409217834
1,2160.5,2,1,1,7,146,0.224148988724
2,0.0,2,1,1,7,-1,0.0888140201569
3,0.0,2,1,1,7,-1,0.090411901474
1,2167.5,2,1,1,8,145,0.242130994797
2,0.0,2,1,1,8,-1,0.0857419967651
3,0.0,2,1,1,8,-1,0.0823261737823
1,2144.5,2,1,1,9,146,0.240763902664
2,0.0,2,1,1,9,-1,0.0837891101837
3,0.0,2,1,1,9,-1,0.0902659893036
1,2110.5,2,1,2,0,146,0.244619131088
2,0.0,2,1,2,0,-1,0.0814070701599
3,0.0,2,1,2,0,-1,0.0906999111176
1,2196.5,2,1,2,1,146,0.226249933243
2,0.0,2,1,2,1,-1,0.0934219360352
3,0.0,2,1,2,1,-1,0.0895018577576
1,2176.5,2,1,2,2,146,0.22277712822
2,0.0,2,1,2,2,-1,0.101519107819
3,0.0,2,1,2,2,-1,0.0883650779724
1,2152.5,2,1,2,3,146,0.226319074631
2,0.0,2,1,2,3,-1,0.0922830104828
3,0.0,2,1,2,3,-1,0.0981600284576
1,2142.5,2,1,2,4,145,0.225554943085
2,0.0,2,1,2,4,-1,0.0893020629883
3,764.0,2,1,2,4,81,0.624898910522
1,2149.5,2,1,2,5,146,0.223918914795
2,0.0,2,1,2,5,-1,0.0873990058899
3,0.0,2,1,2,5,-1,0.0950100421906
1,2144.5,2,1,2,6,146,0.223065853119
2,0.0,2,1,2,6,-1,0.0874300003052
3,779.0,2,1,2,6,84,0.622848033905
1,2144.5,2,1,2,7,146,0.227288007736
2,788.5,2,1,2,7,84,0.60984992981
3,0.0,2,1,2,7,-1,0.0820639133453
1,2149.5,2,1,2,8,146,0.235706090927
2,0.0,2,1,2,8,-1,0.0805051326752
3,0.0,2,1,2,8,-1,0.0840489864349
1,2154.5,2,1,2,9,147,0.24228310585
2,0.0,2,1,2,9,-1,0.0828881263733
3,0.0,2,1,2,9,-1,0.085599899292
1,2155.5,2,1,3,0,145,0.241846084595
2,0.0,2,1,3,0,-1,0.0897550582886
3,0.0,2,1,3,0,-1,0.0835230350494
1,2154.5,2,1,3,1,146,0.243134021759
2,0.0,2,1,3,1,-1,0.0892140865326
3,755.5,2,1,3,1,81,0.617829084396
1,2160.5,2,1,3,2,146,0.242814064026
2,0.0,2,1,3,2,-1,0.0788431167603
3,749.0,2,1,3,2,87,0.617284059525
1,2137.5,2,1,3,3,145,0.239181995392
2,0.0,2,1,3,3,-1,0.0841448307037
3,0.0,2,1,3,3,-1,0.0848951339722
1,2114.5,2,1,3,4,146,0.241698980331
2,0.0,2,1,3,4,-1,0.0792601108551
3,0.0,2,1,3,4,-1,0.0824708938599
1,2144.5,2,1,3,5,146,0.241815090179
2,0.0,2,1,3,5,-1,0.086984872818
3,0.0,2,1,3,5,-1,0.0873229503632
1,2168.5,2,1,3,6,147,0.225086927414
2,0.0,2,1,3,6,-1,0.0940370559692
3,0.0,2,1,3,6,-1,0.0881569385529
1,2113.5,2,1,3,7,146,0.224548816681
2,788.5,2,1,3,7,90,0.631297111511
3,0.0,2,1,3,7,-1,0.0835959911346
1,2158.0,2,1,3,8,145,0.224017858505
2,0.0,2,1,3,8,-1,0.10146689415
3,0.0,2,1,3,8,-1,0.085385799408
1,2131.5,2,1,3,9,146,0.226500988007
2,0.0,2,1,3,9,-1,0.0839779376984
3,0.0,2,1,3,9,-1,0.0943489074707
1,2152.5,2,1,4,0,146,0.227099895477
2,0.0,2,1,4,0,-1,0.0898630619049
3,0.0,2,1,4,0,-1,0.0947020053864
1,2147.5,2,1,4,1,146,0.224910974503
2,0.0,2,1,4,1,-1,0.0836668014526
3,0.0,2,1,4,1,-1,0.0857820510864
1,2142.0,2,1,4,2,145,0.242205142975
2,0.0,2,1,4,2,-1,0.0832409858704
3,0.0,2,1,4,2,-1,0.0862050056458
1,2141.5,2,1,4,3,147,0.242835044861
2,0.0,2,1,4,3,-1,0.0820820331573
3,0.0,2,1,4,3,-1,0.0827651023865
1,2184.5,2,1,4,4,146,0.244272947311
2,0.0,2,1,4,4,-1,0.082487821579
3,0.0,2,1,4,4,-1,0.0862748622894
1,2114.5,2,1,4,5,146,0.224500179291
2,0.0,2,1,4,5,-1,0.0945417881012
3,0.0,2,1,4,5,-1,0.084105014801
1,2144.5,2,1,4,6,146,0.224882125854
2,0.0,2,1,4,6,-1,0.0994379520416
3,0.0,2,1,4,6,-1,0.0931458473206
1,2151.5,2,1,4,7,147,0.225242137909
2,0.0,2,1,4,7,-1,0.0784809589386
3,0.0,2,1,4,7,-1,0.0978209972382
1,2137.5,2,1,4,8,145,0.223659992218
2,0.0,2,1,4,8,-1,0.0894010066986
3,0.0,2,1,4,8,-1,0.101898908615
1,2179.0,2,1,4,9,145,0.224401950836
2,0.0,2,1,4,9,-1,0.0844287872314
3,0.0,2,1,4,9,-1,0.0897610187531
1,2216.0,2,2,0,0,144,0.224339008331
2,0.0,2,2,0,0,-1,0.0990929603577
3,0.0,2,2,0,0,-1,0.083575963974
1,2141.0,2,2,0,1,147,0.224983930588
2,0.0,2,2,0,1,-1,0.0948641300201
3,0.0,2,2,0,1,-1,0.0860900878906
1,2183.0,2,2,0,2,146,0.224595785141
2,0.0,2,2,0,2,-1,0.0869839191437
3,0.0,2,2,0,2,-1,0.0987300872803
1,2155.0,2,2,0,3,146,0.225877046585
2,0.0,2,2,0,3,-1,0.0840909481049
3,0.0,2,2,0,3,-1,0.0945339202881
1,2096.0,2,2,0,4,146,0.224147081375
2,0.0,2,2,0,4,-1,0.0844089984894
3,0.0,2,2,0,4,-1,0.0920798778534
1,2213.0,2,2,0,5,148,0.225104093552
2,0.0,2,2,0,5,-1,0.0912749767303
3,0.0,2,2,0,5,-1,0.0864880084991
1,2200.0,2,2,0,6,147,0.226203918457
2,0.0,2,2,0,6,-1,0.0966119766235
3,0.0,2,2,0,6,-1,0.08607006073
1,2273.0,2,2,0,7,146,0.224349975586
2,0.0,2,2,0,7,-1,0.0849621295929
3,0.0,2,2,0,7,-1,0.100297927856
1,2157.5,2,2,0,8,146,0.224036931992
2,0.0,2,2,0,8,-1,0.0833611488342
3,0.0,2,2,0,8,-1,0.0986850261688
1,2192.0,2,2,0,9,146,0.2261531353
2,0.0,2,2,0,9,-1,0.0866560935974
3,0.0,2,2,0,9,-1,0.0848009586334
1,2240.5,2,2,1,0,145,0.224860191345
2,0.0,2,2,1,0,-1,0.0967359542847
3,743.0,2,2,1,0,74,0.601751089096
1,2167.0,2,2,1,1,146,0.248763084412
2,0.0,2,2,1,1,-1,0.0802519321442
3,0.0,2,2,1,1,-1,0.0847051143646
1,2146.5,2,2,1,2,146,0.222438097
2,0.0,2,2,1,2,-1,0.103481054306
3,0.0,2,2,1,2,-1,0.0850291252136
1,2205.0,2,2,1,3,146,0.226966142654
2,0.0,2,2,1,3,-1,0.0966460704803
3,0.0,2,2,1,3,-1,0.0847578048706
1,2240.0,2,2,1,4,147,0.225593090057
2,0.0,2,2,1,4,-1,0.0887429714203
3,0.0,2,2,1,4,-1,0.0954639911652
1,2175.5,2,2,1,5,146,0.223232030869
2,0.0,2,2,1,5,-1,0.0828120708466
3,0.0,2,2,1,5,-1,0.0933659076691
1,2152.5,2,2,1,6,147,0.223706960678
2,0.0,2,2,1,6,-1,0.079745054245
3,0.0,2,2,1,6,-1,0.084853887558
1,2148.0,2,2,1,7,146,0.227532863617
2,0.0,2,2,1,7,-1,0.0982620716095
3,0.0,2,2,1,7,-1,0.0866408348083
1,2112.0,2,2,1,8,147,0.223963975906
2,0.0,2,2,1,8,-1,0.0964181423187
3,0.0,2,2,1,8,-1,0.0811340808868
1,2101.0,2,2,1,9,145,0.223536968231
2,0.0,2,2,1,9,-1,0.0823559761047
3,0.0,2,2,1,9,-1,0.0956189632416
1,2168.5,2,2,2,0,147,0.222632884979
2,0.0,2,2,2,0,-1,0.076119184494
3,0.0,2,2,2,0,-1,0.0999569892883
1,2192.0,2,2,2,1,146,0.2246530056
2,0.0,2,2,2,1,-1,0.081423997879
3,0.0,2,2,2,1,-1,0.0833849906921
1,2187.5,2,2,2,2,146,0.223978996277
2,0.0,2,2,2,2,-1,0.102164030075
3,0.0,2,2,2,2,-1,0.0817470550537
1,2154.0,2,2,2,3,145,0.226464986801
2,0.0,2,2,2,3,-1,0.105599880219
3,0.0,2,2,2,3,-1,0.090548992157
1,2167.5,2,2,2,4,146,0.223971843719
2,0.0,2,2,2,4,-1,0.0822088718414
3,0.0,2,2,2,4,-1,0.0981819629669
1,2141.0,2,2,2,5,146,0.223764896393
2,0.0,2,2,2,5,-1,0.0885200500488
3,0.0,2,2,2,5,-1,0.103100061417
1,2190.5,2,2,2,6,146,0.223854064941
2,0.0,2,2,2,6,-1,0.084860086441
3,1705.0,2,2,2,6,85,0.621531963348
1,2205.0,2,2,2,7,147,0.22391295433
2,0.0,2,2,2,7,-1,0.0835740566254
3,0.0,2,2,2,7,-1,0.0876579284668
1,2211.0,2,2,2,8,147,0.223861932755
2,0.0,2,2,2,8,-1,0.0957651138306
3,0.0,2,2,2,8,-1,0.0912680625916
1,2148.5,2,2,2,9,146,0.225334882736
2,1749.5,2,2,2,9,86,0.622354984283
3,0.0,2,2,2,9,-1,0.0902872085571
1,2189.0,2,2,3,0,147,0.227126836777
2,0.0,2,2,3,0,-1,0.0983140468597
3,0.0,2,2,3,0,-1,0.0842208862305
1,2160.0,2,2,3,1,146,0.226119041443
2,0.0,2,2,3,1,-1,0.0852258205414
3,0.0,2,2,3,1,-1,0.0964419841766
1,2124.5,2,2,3,2,147,0.226470947266
2,0.0,2,2,3,2,-1,0.0874450206757
3,0.0,2,2,3,2,-1,0.101373910904
1,2140.5,2,2,3,3,145,0.225579023361
2,0.0,2,2,3,3,-1,0.0881130695343
3,0.0,2,2,3,3,-1,0.0849549770355
1,2152.5,2,2,3,4,146,0.223158121109
2,0.0,2,2,3,4,-1,0.0934698581696
3,1751.0,2,2,3,4,76,0.604193925858
1,2151.5,2,2,3,5,147,0.244767904282
2,0.0,2,2,3,5,-1,0.0843780040741
3,2702.0,2,2,3,5,90,0.605236053467
1,2143.5,2,2,3,6,146,0.240590810776
2,0.0,2,2,3,6,-1,0.0878400802612
3,0.0,2,2,3,6,-1,0.0829899311066
1,2114.5,2,2,3,7,147,0.24324798584
2,0.0,2,2,3,7,-1,0.0891129970551
3,0.0,2,2,3,7,-1,0.0869448184967
1,2197.0,2,2,3,8,146,0.242781877518
2,1735.0,2,2,3,8,85,0.615365982056
3,0.0,2,2,3,8,-1,0.0829930305481
1,2175.5,2,2,3,9,145,0.24366402626
2,0.0,2,2,3,9,-1,0.0836851596832
3,0.0,2,2,3,9,-1,0.0874059200287
1,2177.5,2,2,4,0,146,0.245952129364
2,0.0,2,2,4,0,-1,0.0807919502258
3,0.0,2,2,4,0,-1,0.0854289531708
1,2099.0,2,2,4,1,146,0.225401878357
2,0.0,2,2,4,1,-1,0.0983600616455
3,0.0,2,2,4,1,-1,0.0892770290375
1,2219.0,2,2,4,2,144,0.224961996078
2,0.0,2,2,4,2,-1,0.0893330574036
3,0.0,2,2,4,2,-1,0.0987060070038
1,2234.5,2,2,4,3,145,0.224471092224
2,0.0,2,2,4,3,-1,0.0816180706024
3,0.0,2,2,4,3,-1,0.0983428955078
1,2100.0,2,2,4,4,146,0.224297046661
2,0.0,2,2,4,4,-1,0.0833158493042
3,0.0,2,2,4,4,-1,0.0852119922638
1,2141.0,2,2,4,5,146,0.235924005508
2,0.0,2,2,4,5,-1,0.0932168960571
3,812.0,2,2,4,5,87,0.630656003952
1,2169.5,2,2,4,6,146,0.221467971802
2,0.0,2,2,4,6,-1,0.0876109600067
3,0.0,2,2,4,6,-1,0.0824320316315
1,2166.0,2,2,4,7,147,0.224967956543
2,0.0,2,2,4,7,-1,0.0981879234314
3,0.0,2,2,4,7,-1,0.0867869853973
1,2157.0,2,2,4,8,147,0.223865032196
2,0.0,2,2,4,8,-1,0.0853261947632
3,0.0,2,2,4,8,-1,0.0969498157501
1,2160.5,2,2,4,9,146,0.222584009171
2,0.0,2,2,4,9,-1,0.085832118988
3,0.0,2,2,4,9,-1,0.0990769863129
1,2216.0,2,3,0,0,146,0.224707126617
2,0.0,2,3,0,0,-1,0.093917131424
3,0.0,2,3,0,0,-1,0.0858120918274
1,2211.0,2,3,0,1,147,0.222368001938
2,0.0,2,3,0,1,-1,0.0979459285736
3,0.0,2,3,0,1,-1,0.0858960151672
1,2216.0,2,3,0,2,146,0.225052833557
2,0.0,2,3,0,2,-1,0.0846180915833
3,0.0,2,3,0,2,-1,0.094475030899
1,2123.0,2,3,0,3,147,0.222145080566
2,787.0,2,3,0,3,80,0.623198032379
3,0.0,2,3,0,3,-1,0.0828709602356
1,2255.5,2,3,0,4,147,0.225033044815
2,0.0,2,3,0,4,-1,0.0831770896912
3,0.0,2,3,0,4,-1,0.0993001461029
1,2169.5,2,3,0,5,147,0.223067045212
2,0.0,2,3,0,5,-1,0.0841791629791
3,0.0,2,3,0,5,-1,0.0853409767151
1,2175.0,2,3,0,6,147,0.222316980362
2,0.0,2,3,0,6,-1,0.0920820236206
3,0.0,2,3,0,6,-1,0.083930015564
1,2236.0,2,3,0,7,147,0.223792076111
2,0.0,2,3,0,7,-1,0.0806500911713
3,0.0,2,3,0,7,-1,0.0975828170776
1,2229.0,2,3,0,8,147,0.224192142487
2,0.0,2,3,0,8,-1,0.081710100174
3,0.0,2,3,0,8,-1,0.0949687957764
1,2128.5,2,3,0,9,147,0.223966836929
2,0.0,2,3,0,9,-1,0.0816760063171
3,0.0,2,3,0,9,-1,0.0871758460999
1,2172.0,2,3,1,0,147,0.236812829971
2,0.0,2,3,1,0,-1,0.0827569961548
3,0.0,2,3,1,0,-1,0.0886600017548
1,2211.5,2,3,1,1,147,0.241600990295
2,0.0,2,3,1,1,-1,0.0843470096588
3,0.0,2,3,1,1,-1,0.0818870067596
1,2247.5,2,3,1,2,145,0.243812084198
2,0.0,2,3,1,2,-1,0.0863358974457
3,0.0,2,3,1,2,-1,0.0860998630524
1,2237.0,2,3,1,3,148,0.22545003891
2,0.0,2,3,1,3,-1,0.0942289829254
3,0.0,2,3,1,3,-1,0.0890579223633
1,2225.0,2,3,1,4,148,0.223026990891
2,0.0,2,3,1,4,-1,0.0944402217865
3,0.0,2,3,1,4,-1,0.0833418369293
1,2185.0,2,3,1,5,147,0.222944021225
2,0.0,2,3,1,5,-1,0.086804151535
3,0.0,2,3,1,5,-1,0.0965521335602
1,2185.0,2,3,1,6,145,0.223695993423
2,0.0,2,3,1,6,-1,0.0800850391388
3,0.0,2,3,1,6,-1,0.0976541042328
1,2153.0,2,3,1,7,147,0.223943948746
2,0.0,2,3,1,7,-1,0.091078042984
3,0.0,2,3,1,7,-1,0.0871729850769
1,2172.5,2,3,1,8,146,0.238604068756
2,0.0,2,3,1,8,-1,0.0819780826569
3,0.0,2,3,1,8,-1,0.0860850811005
1,2230.0,2,3,1,9,146,0.241333007812
2,0.0,2,3,1,9,-1,0.0862700939178
3,0.0,2,3,1,9,-1,0.0911300182343
1,2123.5,2,3,2,0,146,0.242397785187
2,0.0,2,3,2,0,-1,0.0883729457855
3,0.0,2,3,2,0,-1,0.0831010341644
1,2189.0,2,3,2,1,147,0.223293066025
2,0.0,2,3,2,1,-1,0.0959489345551
3,0.0,2,3,2,1,-1,0.0836229324341
1,2223.0,2,3,2,2,146,0.222248077393
2,0.0,2,3,2,2,-1,0.0994789600372
3,0.0,2,3,2,2,-1,0.0841779708862
1,2138.0,2,3,2,3,147,0.225013017654
2,0.0,2,3,2,3,-1,0.0830190181732
3,0.0,2,3,2,3,-1,0.0924069881439
1,2196.0,2,3,2,4,147,0.224714994431
2,0.0,2,3,2,4,-1,0.0829482078552
3,0.0,2,3,2,4,-1,0.0962278842926
1,2323.0,2,3,2,5,143,0.224192142487
2,0.0,2,3,2,5,-1,0.0852048397064
3,2686.0,2,3,2,5,84,0.632601976395
1,2237.0,2,3,2,6,148,0.224183082581
2,0.0,2,3,2,6,-1,0.0839569568634
3,0.0,2,3,2,6,-1,0.0853800773621
1,2186.0,2,3,2,7,147,0.223335027695
2,0.0,2,3,2,7,-1,0.0953879356384
3,0.0,2,3,2,7,-1,0.0889408588409
1,2196.0,2,3,2,8,148,0.224273920059
2,0.0,2,3,2,8,-1,0.0925850868225
3,0.0,2,3,2,8,-1,0.0887720584869
1,2192.0,2,3,2,9,146,0.225917100906
2,0.0,2,3,2,9,-1,0.0896270275116
3,0.0,2,3,2,9,-1,0.103585004807
1,2130.0,2,3,3,0,147,0.22331905365
2,0.0,2,3,3,0,-1,0.0895159244537
3,867.0,2,3,3,0,90,0.633209943771
1,2198.0,2,3,3,1,146,0.223945140839
2,0.0,2,3,3,1,-1,0.0888040065765
3,0.0,2,3,3,1,-1,0.0999948978424
1,2305.5,2,3,3,2,146,0.225513935089
2,0.0,2,3,3,2,-1,0.0827450752258
3,0.0,2,3,3,2,-1,0.107618093491
1,2197.5,2,3,3,3,147,0.225274801254
2,0.0,2,3,3,3,-1,0.0859868526459
3,0.0,2,3,3,3,-1,0.0809798240662
1,2128.5,2,3,3,4,147,0.239511013031
2,0.0,2,3,3,4,-1,0.0872938632965
3,0.0,2,3,3,4,-1,0.0899949073792
1,2126.5,2,3,3,5,146,0.242377996445
2,0.0,2,3,3,5,-1,0.0864961147308
3,0.0,2,3,3,5,-1,0.0856721401215
1,2237.5,2,3,3,6,147,0.245767116547
2,0.0,2,3,3,6,-1,0.0825459957123
3,0.0,2,3,3,6,-1,0.0869991779327
1,2194.0,2,3,3,7,147,0.224174022675
2,0.0,2,3,3,7,-1,0.103290081024
3,0.0,2,3,3,7,-1,0.083181142807
1,2216.0,2,3,3,8,145,0.225519180298
2,0.0,2,3,3,8,-1,0.103979110718
3,829.0,2,3,3,8,88,0.605079889297
